age,income,credit_score,years_employed,debt_to_income,num_credit_cards,education,marital_status,credit_limit,loan_default
56,47415.0,607,4.6,0.241,2,3,2,14247,0
54,20000.0,494,5.8,0.14,5,1,2,8952,0
31,24360.0,822,0.8,0.336,3,2,1,9445,0
61,94630.0,567,10.9,0.014,5,1,0,23888,0
37,20000.0,714,0.9,0.277,1,3,0,10844,0
57,30370.0,813,4.2,0.342,3,2,1,10978,0
51,20000.0,590,13.1,0.388,2,0,0,7184,0
73,151318.0,714,5.0,0.278,3,2,2,28460,0
42,139413.0,526,14.8,0.17,1,1,1,30677,0
40,20000.0,850,3.3,0.224,4,2,0,11206,0
45,40857.0,762,25.3,0.103,2,3,0,25647,0
40,21070.0,627,1.9,0.143,3,3,0,11264,0
57,59394.0,557,0.3,0.153,1,0,1,13145,0
21,54598.0,636,16.5,0.269,3,0,1,14693,0
29,69520.0,609,11.2,0.037,2,2,0,22089,0
29,47360.0,850,2.1,0.243,6,2,1,15375,0
59,380151.0,503,33.5,0.139,0,0,0,71804,0
71,20000.0,666,5.6,0.424,1,2,0,7912,0
43,20000.0,648,24.1,0.272,2,0,1,15602,0
42,26517.0,636,5.6,0.053,4,2,1,13820,0
46,20000.0,637,5.1,0.263,2,2,2,7843,0
62,20000.0,636,4.8,0.354,6,2,1,5324,0
31,20000.0,755,3.3,0.244,7,0,0,7575,0
49,20000.0,723,6.1,0.158,4,3,2,12505,0
60,,700,4.8,0.261,2,1,1,9764,0
53,54972.0,300,0.3,0.332,0,1,1,8777,0
48,24223.0,686,2.4,0.579,0,0,2,3492,0
60,31457.0,451,1.9,0.397,5,0,1,4486,0
18,74264.0,728,16.2,0.315,4,1,0,21051,0
55,20000.0,827,7.3,0.235,2,2,1,11127,0
35,29389.0,539,11.5,0.075,4,2,1,13204,0
18,48660.0,619,25.1,0.265,3,2,2,19351,0
53,,578,8.3,0.16,5,3,0,11645,0
66,20000.0,798,32.4,0.381,3,3,1,20842,0
43,47901.0,661,3.0,0.117,3,1,2,13547,0
59,53831.0,850,1.6,0.251,3,1,0,12113,0
69,189354.0,700,4.1,0.424,7,2,0,31877,0
65,41212.0,679,5.1,0.241,4,2,0,13030,0
70,69968.0,658,18.1,0.37,4,0,1,17418,0
56,31058.0,748,6.6,0.317,7,2,1,10917,0
46,46064.0,441,2.8,0.554,1,2,0,7915,0
21,137834.0,660,,0.185,1,3,0,29712,0
41,20000.0,642,5.6,0.068,5,2,1,11706,0
32,50559.0,737,1.4,0.082,4,2,0,18796,0
78,200480.0,627,6.9,0.064,3,2,0,39361,0
42,45507.0,525,19.4,0.162,5,0,1,15822,0
47,136007.0,651,14.8,0.256,5,2,0,28508,0
53,21952.0,520,7.1,0.272,9,2,1,8733,0
46,35396.0,419,3.8,0.253,3,0,1,7419,0
70,37303.0,737,0.7,0.203,5,2,1,11798,0
36,20000.0,719,5.1,0.577,5,1,0,3762,0
48,20000.0,706,11.2,0.247,3,2,1,13152,0
34,20000.0,806,3.6,0.333,5,1,2,7704,0
25,70098.0,570,2.1,0.163,1,0,1,16514,0
36,72964.0,478,21.4,0.277,3,1,0,19367,0
44,47062.0,642,13.8,0.119,3,1,1,16236,0
39,70213.0,608,8.1,0.042,6,1,1,18548,0
35,31846.0,549,1.2,0.197,3,0,2,9571,0
24,94992.0,640,1.3,0.147,3,1,1,19968,0
44,,577,0.9,0.187,4,3,0,9968,0
22,38036.0,430,7.7,0.176,5,3,0,12309,1
56,29364.0,597,1.0,0.09,2,2,0,12059,0
46,62791.0,514,14.8,0.111,1,1,1,19499,0
23,25927.0,678,39.7,0.102,1,2,0,25036,0
40,79312.0,571,3.7,0.184,2,1,0,17139,0
34,20000.0,783,4.8,0.008,1,3,1,15312,0
50,,842,9.9,0.129,0,2,0,16506,0
65,62940.0,732,22.1,0.247,3,1,1,22247,0
18,33832.0,464,18.0,0.31,1,1,1,13770,0
47,25258.0,831,0.5,0.162,2,2,1,10250,0
43,74017.0,839,1.5,0.207,1,1,2,17591,0
55,22341.0,652,11.2,0.263,3,1,0,10837,0
48,30941.0,809,9.3,0.338,0,2,2,13146,0
34,111233.0,584,1.1,0.045,2,1,0,23820,0
40,124407.0,426,5.6,0.151,0,2,1,26460,0
33,127761.0,559,12.1,0.248,5,3,1,28529,0
61,28978.0,850,2.0,0.182,3,0,0,10520,0
45,97204.0,471,16.4,0.086,1,0,1,24827,0
74,20000.0,650,0.4,0.2,3,3,2,7594,1
44,20000.0,654,12.2,0.31,4,1,2,8193,0
34,20000.0,588,7.7,0.594,5,0,1,2658,0
22,138454.0,597,3.0,0.379,1,3,1,24295,0
18,20000.0,659,10.2,0.257,4,1,0,9727,0
21,32819.0,583,12.2,0.204,2,1,0,15012,0
49,20000.0,479,21.7,0.363,7,1,0,9752,0
53,63331.0,676,3.7,0.202,3,3,1,15509,0
21,26890.0,779,9.3,0.324,6,2,0,10598,0
58,20000.0,754,7.4,0.117,3,2,1,13157,0
38,51706.0,553,6.0,0.1,4,1,1,15227,0
47,20000.0,500,17.7,0.196,1,0,1,12462,0
69,20000.0,616,0.0,0.067,0,3,1,12086,0
58,20000.0,838,2.7,0.159,7,2,1,10653,0
41,20000.0,727,6.2,0.221,4,1,1,9989,0
32,41891.0,734,1.6,0.236,1,3,1,11600,0
18,20000.0,757,19.1,0.218,2,3,1,17045,0
34,20000.0,700,8.3,0.018,2,2,0,14571,0
42,36247.0,664,5.2,0.201,3,3,1,11937,0
30,23508.0,729,13.5,0.47,3,0,0,7068,0
43,178730.0,584,4.8,0.287,3,2,1,34371,0
46,157490.0,480,6.5,0.074,0,0,0,30797,0
42,20000.0,737,0.0,0.527,1,2,2,3429,0
35,56710.0,799,3.6,0.176,1,3,1,16623,0
48,66133.0,516,1.2,0.308,3,2,0,13310,0
52,22517.0,749,9.4,0.223,3,2,1,12385,0
29,20000.0,850,5.2,0.208,2,0,1,12278,0
66,35960.0,650,2.9,0.094,1,2,0,13029,0
44,31626.0,552,5.0,0.077,3,0,1,10930,0
45,25627.0,665,1.9,0.11,3,0,0,10758,0
56,,584,20.7,0.114,1,2,1,21143,0
48,20000.0,576,0.4,0.161,1,2,0,8245,0
59,20000.0,702,16.0,0.171,1,1,0,13826,0
49,39627.0,458,5.7,0.428,4,2,1,6905,0
36,49453.0,477,7.7,0.413,6,2,0,8882,0
50,20000.0,652,2.9,0.25,0,2,2,7593,0
28,76303.0,647,27.2,0.478,2,0,1,22120,0
47,20000.0,691,2.6,0.483,3,2,0,6340,0
45,22868.0,850,7.1,0.17,3,2,1,11087,0
42,29543.0,663,40.0,0.112,4,2,2,24518,0
43,21830.0,722,17.0,0.312,4,2,2,13977,0
18,23108.0,533,6.1,0.172,0,2,1,10271,0
37,162244.0,742,37.1,0.379,4,3,0,42302,0
46,20000.0,587,9.7,0.245,5,3,2,9415,0
47,256011.0,659,,0.293,2,2,0,42427,0
30,51519.0,637,4.2,0.418,7,1,1,10292,0
64,39091.0,774,3.3,0.233,5,0,0,10958,0
32,53156.0,493,3.4,0.151,1,2,1,12974,0
60,274839.0,376,11.4,0.234,3,0,2,46776,0
51,20000.0,624,7.0,0.083,5,0,1,10330,0
35,20000.0,706,0.3,0.244,2,3,1,9150,0
72,20000.0,668,16.8,0.274,4,2,0,12807,0
27,37261.0,798,2.8,0.155,3,1,0,11982,0
59,20000.0,702,40.0,0.299,0,3,0,23036,0
60,36970.0,582,24.7,0.141,6,2,2,17254,0
35,140764.0,371,22.6,0.349,6,2,1,30475,0
66,40992.0,622,13.3,0.382,5,1,0,12041,0
41,28734.0,773,,0.523,4,2,0,6831,0
49,22147.0,603,6.1,0.226,4,2,1,10472,0
49,74519.0,653,2.0,0.174,1,2,0,18242,0
43,20000.0,701,2.4,0.487,7,0,0,3704,0
57,159073.0,528,7.6,0.218,1,2,1,30171,0
57,170534.0,725,0.3,0.199,3,2,0,31947,0
19,44596.0,846,27.9,0.152,5,3,0,24103,0
65,35982.0,629,20.1,0.497,2,2,2,14303,0
20,82829.0,515,3.8,0.366,4,0,1,12217,0
60,87189.0,642,5.8,0.36,3,1,1,17591,0
62,20000.0,383,5.0,0.557,5,2,1,3000,0
29,23831.0,690,17.1,0.212,4,2,0,16142,0
39,20000.0,704,9.3,0.481,3,1,1,6464,0
28,50375.0,850,2.6,0.391,4,1,0,12909,0
42,61902.0,627,4.7,0.19,3,0,2,15453,0
40,20000.0,699,4.5,0.26,1,1,0,10078,0
57,25231.0,547,25.6,0.523,4,0,2,8326,0
65,20000.0,607,1.5,0.148,1,3,1,9337,0
66,20000.0,467,0.8,0.372,3,2,0,3709,0
37,56433.0,627,17.0,0.084,0,3,0,22823,0
42,20195.0,613,18.2,0.494,5,3,0,10434,0
20,28548.0,686,16.4,0.153,1,2,0,16740,0
33,20000.0,575,5.7,0.198,5,2,1,11196,0
59,42175.0,660,8.6,0.196,1,3,1,16252,0
69,35052.0,610,6.6,0.104,2,1,1,14985,0
26,20269.0,610,0.6,0.26,9,1,0,4074,0
36,31219.0,660,7.2,0.285,4,1,0,10731,0
45,41950.0,655,0.1,0.069,5,0,1,11885,0
49,20000.0,741,3.1,0.241,0,1,1,10362,0
33,20000.0,636,21.5,0.172,4,0,0,13263,0
51,153962.0,608,2.9,0.242,2,0,0,28082,0
38,21881.0,628,22.5,0.462,3,2,0,13464,0
45,33610.0,564,2.3,0.302,2,2,1,9027,0
53,81526.0,607,3.0,0.128,3,2,1,19485,0
45,500000.0,850,7.9,0.155,2,0,1,83598,0
38,20000.0,540,11.5,0.43,3,1,2,4922,0
43,52045.0,617,5.6,0.199,2,0,1,11234,0
44,20619.0,604,17.1,0.08,1,2,0,17279,0
39,23599.0,620,0.3,0.053,6,2,0,9823,0
41,20411.0,610,20.4,0.334,2,0,1,13101,0
69,20000.0,684,1.7,0.407,5,0,1,5443,0
53,35135.0,445,17.2,0.058,3,1,2,15794,0
41,,774,4.1,0.28,3,1,0,7001,0
55,77455.0,726,14.3,0.263,4,1,0,22150,0
40,37949.0,501,8.9,0.244,3,1,2,10742,0
63,50917.0,378,1.5,0.386,4,1,0,8095,0
51,25010.0,533,20.0,0.053,1,3,1,18515,0
43,27072.0,621,2.3,0.124,3,3,1,11132,0
52,45709.0,850,2.2,0.085,4,2,1,15132,0
21,20000.0,715,13.5,0.255,5,2,0,12484,0
28,27272.0,433,0.9,0.166,3,0,1,6865,0
27,20000.0,567,2.0,0.296,2,0,1,5699,0
47,20000.0,644,5.6,0.003,3,1,1,12209,0
71,20000.0,680,14.2,0.072,2,2,1,15688,0
78,106028.0,492,1.3,0.414,5,3,1,17876,0
55,20968.0,634,6.3,0.255,6,1,1,7259,0
53,92107.0,564,9.9,0.12,6,0,1,20476,0
18,85394.0,518,15.8,0.144,4,2,0,22214,0
37,20000.0,681,21.9,0.501,2,1,2,9992,0
33,20000.0,743,,0.214,1,2,0,12069,0
36,281645.0,751,8.5,0.188,4,2,0,51728,0
42,147376.0,719,4.5,0.392,1,0,0,26946,0
38,35411.0,590,1.0,0.104,2,2,1,11577,0
18,44618.0,736,9.9,0.214,4,1,0,15715,0
56,21924.0,687,39.4,0.214,2,1,2,22727,0
29,51322.0,666,10.7,0.275,1,3,1,15347,0
49,20461.0,577,0.1,0.522,5,0,1,2530,0
76,20000.0,590,5.5,0.034,4,1,1,11657,0
31,20000.0,659,7.6,0.246,4,1,0,9184,0
18,36933.0,850,9.4,0.13,2,0,1,16235,0
41,20000.0,686,10.2,0.201,2,0,2,12175,0
62,34413.0,577,6.5,0.402,1,0,0,7879,0
74,20000.0,550,2.0,0.282,1,2,1,5886,0
27,20000.0,591,22.8,0.106,3,1,1,16171,0
52,71864.0,850,9.5,0.21,1,2,1,20776,0
38,44267.0,602,2.2,0.065,4,1,0,11850,0
43,36036.0,759,3.1,0.056,5,2,1,15382,0
80,73363.0,605,20.4,0.069,0,1,0,25296,0
22,53342.0,681,17.5,0.336,3,0,1,19877,0
49,115526.0,745,4.2,0.214,4,1,2,24644,0
52,25137.0,581,0.3,0.404,2,2,0,6406,0
61,25753.0,573,0.4,0.172,5,0,1,9586,0
46,20000.0,849,2.7,0.4,5,1,0,5539,0
50,25766.0,768,7.9,0.09,1,0,1,13373,0
39,,745,7.0,0.338,3,2,0,18883,0
49,102743.0,744,8.0,0.387,3,3,1,24700,0
40,78295.0,705,10.1,0.218,2,1,1,20494,0
54,20000.0,850,0.2,0.074,6,2,0,9725,0
39,86380.0,655,0.9,0.104,0,1,1,21160,0
51,20000.0,719,3.6,0.125,2,3,2,12025,0
45,74495.0,476,1.3,0.298,6,2,0,14461,0
62,27059.0,551,0.6,0.525,0,0,2,2738,0
44,63706.0,506,8.2,0.049,2,0,1,19545,1
18,20000.0,803,13.5,0.241,3,1,2,12868,0
64,92682.0,344,11.2,0.105,5,2,2,21613,0
31,20000.0,602,,0.254,0,1,0,12730,0
35,21274.0,300,8.8,0.208,0,2,1,8286,0
36,20000.0,550,10.6,0.295,4,2,1,9297,0
66,20000.0,591,2.5,0.268,1,1,0,6368,0
18,39168.0,816,39.7,0.267,6,2,2,23798,0
80,154025.0,698,1.6,0.361,4,3,1,28533,0
61,306669.0,550,1.9,0.277,2,1,0,50523,0
48,39251.0,778,2.7,0.222,1,2,0,13967,0
44,88729.0,652,29.6,0.39,2,0,1,23168,0
49,43725.0,655,35.6,0.339,5,0,0,21113,0
53,54128.0,506,12.7,0.232,2,3,0,16360,0
55,27620.0,531,7.9,0.285,1,2,2,10360,0
53,42449.0,551,5.9,0.173,3,2,1,12708,0
46,55825.0,656,28.2,0.471,4,1,1,16865,0
42,,659,9.5,0.181,0,0,0,11947,0
43,34132.0,835,23.2,0.13,6,1,0,18372,0
42,34657.0,696,3.0,0.149,5,2,1,11975,0
62,70342.0,325,3.2,0.376,3,2,1,11197,0
54,20000.0,682,15.4,0.298,5,0,0,11723,0
18,34849.0,476,,0.075,2,1,0,10545,0
55,167645.0,534,23.3,0.282,5,2,2,36400,0
48,92157.0,553,,0.149,0,3,1,22109,0
45,106867.0,570,20.9,0.533,3,2,1,22046,0
39,37032.0,485,3.3,0.05,3,2,1,13793,0
62,46948.0,674,10.1,0.121,3,2,0,18275,0
59,80966.0,481,5.3,0.433,3,1,0,13435,0
33,126526.0,693,7.9,0.313,4,1,2,24824,0
51,20000.0,850,5.6,0.257,2,2,0,11387,0
30,20000.0,490,27.3,0.182,7,2,1,16038,0
24,103524.0,616,9.4,0.265,2,2,1,24290,0
36,29100.0,347,2.3,0.071,2,0,1,8012,0
58,21218.0,614,19.2,0.413,3,1,0,11954,0
59,20000.0,727,2.8,0.181,8,2,1,9538,0
53,23295.0,736,3.7,0.01,1,2,0,14879,0
56,20000.0,659,0.9,0.253,1,1,0,8707,0
53,193470.0,757,18.4,0.113,5,2,1,43261,0
35,35669.0,850,2.7,0.298,3,2,1,12197,0
51,34670.0,850,2.4,0.336,1,1,1,11025,0
57,58131.0,587,20.2,0.27,3,1,1,18041,0
56,78423.0,476,13.1,0.214,4,2,0,19018,0
63,77398.0,601,1.2,0.212,3,2,0,16395,0
56,85725.0,536,11.7,0.465,4,1,0,16690,0
50,21924.0,704,19.5,0.22,5,3,1,15733,0
61,28616.0,508,0.7,0.203,2,0,0,7662,0
45,67186.0,641,14.0,0.074,4,1,0,20235,0
32,23815.0,751,6.3,0.139,7,0,2,10746,0
43,36167.0,638,8.8,0.249,5,2,0,13994,0
34,49962.0,536,5.4,0.313,2,2,0,12350,0
35,68060.0,791,,0.149,2,2,1,20943,0
43,20000.0,425,0.3,0.455,4,1,0,2818,0
33,64331.0,611,11.5,0.518,5,2,1,12596,0
40,30122.0,645,0.3,0.076,2,1,2,10215,0
18,63957.0,652,4.9,0.242,3,3,2,16492,0
48,67612.0,672,1.3,0.191,3,0,0,16832,0
45,131443.0,723,13.9,0.149,4,1,0,29288,0
33,107233.0,646,3.0,0.319,1,3,1,21765,0
55,106645.0,606,4.8,0.374,3,2,0,19863,0
59,115259.0,601,4.5,0.172,2,1,0,22154,0
21,45849.0,577,11.8,0.11,3,1,1,17070,0
34,37263.0,745,5.2,0.176,6,2,0,12440,0
33,73003.0,572,12.4,0.253,4,1,2,17647,0
31,65229.0,752,0.6,0.293,5,1,0,13634,0
57,28360.0,652,1.7,0.268,4,0,0,7949,0
42,50204.0,587,6.4,0.31,4,2,1,12496,0
41,35310.0,724,23.5,0.298,5,3,0,19830,0
18,20000.0,563,0.6,0.17,6,3,1,8579,0
55,101963.0,727,0.4,0.336,2,3,0,21050,0
26,37955.0,676,1.4,0.415,4,1,1,7428,0
46,187019.0,578,8.2,0.088,3,2,1,38037,0
49,20000.0,713,4.1,0.322,2,2,1,9456,0
65,23262.0,716,14.0,0.131,3,2,0,14471,0
25,37276.0,789,0.6,0.117,1,2,1,15397,0
18,90211.0,766,1.7,0.281,2,2,1,18492,0
48,49990.0,709,2.9,0.09,4,0,0,13886,0
72,46554.0,515,7.9,0.434,5,3,2,11104,0
64,20000.0,850,9.2,0.233,5,2,2,12748,0
48,20000.0,482,1.1,0.366,1,2,0,5413,0
38,47005.0,764,23.0,0.357,3,3,1,18586,0
57,,702,3.3,0.149,6,2,0,10477,0
30,23730.0,509,10.0,0.217,1,2,0,10976,0
52,54216.0,635,5.9,0.237,5,2,0,14112,0
53,20000.0,641,2.0,0.092,7,2,1,9749,0
61,131175.0,807,15.0,0.198,3,1,0,30730,0
80,96679.0,564,13.6,0.159,4,2,1,26420,0
51,20000.0,619,4.0,0.314,4,3,1,8490,0
37,20000.0,370,7.1,0.162,1,3,1,9887,0
45,20000.0,850,2.4,0.225,3,0,1,9016,0
18,20000.0,522,9.4,0.157,1,1,1,11877,0
35,67044.0,689,,0.243,3,2,1,15580,0
39,26079.0,638,14.9,0.252,4,3,2,14922,0
37,52504.0,638,2.0,0.318,3,2,0,10965,0
47,20000.0,747,0.1,0.317,4,1,1,7201,0
33,68760.0,850,2.5,0.409,2,2,1,13026,0
62,23293.0,680,1.7,0.387,1,0,1,7636,0
45,36671.0,729,5.7,0.572,5,2,0,6914,0
45,33715.0,689,1.8,0.14,1,0,0,12711,0
40,20000.0,772,11.5,0.283,7,0,0,9316,0
47,20000.0,594,2.2,0.239,2,2,2,6995,0
57,78766.0,779,9.8,0.266,3,1,1,19962,0
32,49971.0,783,6.9,0.318,2,0,0,13764,0
35,84123.0,780,34.3,0.133,4,1,1,32030,0
40,47086.0,571,,0.182,5,0,2,23472,0
25,40717.0,630,16.3,0.045,5,1,2,17578,0
33,20000.0,679,11.4,0.312,3,0,0,10518,0
38,29252.0,485,3.9,0.1,2,1,1,10830,0
58,35529.0,841,11.2,0.145,5,0,2,13671,0
49,173249.0,649,25.1,0.099,1,1,1,40949,0
48,62917.0,684,0.2,0.313,4,0,2,10873,0
58,124101.0,581,6.2,0.337,1,2,2,24409,0
43,58573.0,491,2.0,0.093,2,1,1,14877,0
51,20557.0,578,6.5,0.009,3,2,1,11053,0
43,39883.0,676,5.0,0.33,6,2,0,9586,0
49,43870.0,731,6.9,0.468,2,2,2,11310,0
36,20000.0,669,6.4,0.346,1,1,1,8864,0
18,26702.0,692,25.8,0.404,6,1,1,12947,0
43,30804.0,610,6.4,0.173,3,1,1,13156,0
66,131202.0,710,15.0,0.337,1,2,2,29800,0
59,20000.0,828,3.1,0.421,3,2,1,7854,0
59,95288.0,735,4.6,0.075,5,2,0,24262,0
64,20000.0,747,5.1,0.572,1,2,1,4863,0
46,20000.0,685,2.6,0.23,1,3,1,9773,0
48,93335.0,470,3.8,0.166,3,3,1,19715,0
36,65220.0,525,7.3,0.389,2,2,2,14134,0
40,99073.0,705,6.9,0.099,5,0,2,23675,0
54,68910.0,649,8.1,0.211,5,3,1,19497,0
63,188693.0,703,3.5,0.168,2,2,1,35681,0
43,56782.0,850,3.0,0.095,1,2,0,19964,0
38,32042.0,737,7.6,0.424,2,0,1,10286,0
45,47779.0,801,1.1,0.156,5,1,0,13455,0
54,98201.0,661,2.3,0.327,4,2,1,18302,0
23,20000.0,553,0.3,0.268,3,1,1,6885,1
18,21558.0,643,0.6,0.501,6,0,1,2316,0
37,28363.0,553,2.2,0.348,5,2,0,5205,0
27,20000.0,837,0.2,0.101,3,1,2,8956,0
37,40557.0,745,2.3,0.172,5,0,1,11552,0
43,20000.0,712,8.5,0.094,1,2,0,12378,0
38,37890.0,798,0.5,0.546,2,0,1,5640,0
67,72565.0,408,4.6,0.32,5,1,1,13098,0
50,24798.0,721,19.5,0.291,1,1,0,14921,0
50,138925.0,493,12.5,0.078,1,3,1,33454,0
54,20000.0,649,2.9,0.174,3,0,0,8726,0
28,94184.0,613,20.7,0.079,7,2,1,27586,0
61,62324.0,729,3.2,0.332,3,0,2,12763,0
44,20000.0,677,0.6,0.16,3,1,0,9916,0
55,317628.0,811,40.0,0.232,4,0,2,66101,0
29,34510.0,578,16.3,0.309,4,3,2,14001,0
22,20000.0,735,5.0,0.255,1,0,0,9678,0
57,20000.0,669,,0.266,3,2,0,10564,0
51,30454.0,454,8.9,0.117,4,2,1,14579,0
31,32796.0,540,1.7,0.306,5,2,0,7318,0
32,39423.0,632,1.8,0.062,2,2,0,13630,0
62,28617.0,783,5.1,0.187,1,1,0,13921,0
27,60269.0,706,19.4,0.046,3,2,0,22590,0
70,26633.0,510,0.1,0.334,3,3,0,6769,0
31,20000.0,633,12.2,0.23,2,2,1,13314,0
55,32225.0,850,0.5,0.321,4,1,1,8173,0
40,20000.0,663,5.2,0.256,2,1,1,9652,0
54,48195.0,611,8.1,0.154,0,0,1,15637,0
37,20000.0,709,9.3,0.097,4,2,2,12891,0
43,41386.0,742,0.5,0.475,4,1,2,7742,0
46,103908.0,595,4.3,0.471,2,0,1,17125,0
30,20000.0,710,7.0,0.516,3,1,0,6841,0
56,84881.0,611,0.5,0.048,3,0,0,18750,0
37,25675.0,736,1.2,0.262,3,0,2,7589,0
42,147643.0,670,8.7,0.349,3,1,2,27210,0
30,27116.0,708,5.9,0.094,0,3,1,15614,0
18,20000.0,559,1.4,0.252,6,2,1,3937,0
42,62931.0,551,6.1,0.216,4,2,1,16364,0
80,25626.0,763,19.5,0.151,2,1,0,17836,0
57,20000.0,640,0.1,0.042,3,2,0,10785,0
45,24778.0,684,8.2,0.35,1,2,0,10412,0
41,35042.0,613,0.6,0.213,1,0,1,9609,0
45,106271.0,758,0.1,0.51,3,3,1,18253,0
53,20000.0,577,1.3,0.298,1,2,0,7110,0
27,36992.0,634,4.4,0.355,2,3,0,10691,0
62,59870.0,744,13.0,0.171,5,1,2,19094,0
56,42394.0,791,2.6,0.305,5,2,1,12053,0
56,103559.0,587,7.9,0.359,3,1,2,20744,0
52,34219.0,850,4.2,0.073,5,0,1,12788,0
45,31331.0,688,2.1,0.111,3,2,0,11627,0
55,58330.0,525,5.8,0.256,10,1,0,12349,0
54,39319.0,694,12.8,0.385,2,1,1,13126,0
40,26574.0,604,14.3,0.477,1,1,1,11133,0
36,54881.0,702,15.0,0.112,1,1,0,19377,0
47,21547.0,645,3.3,0.102,4,2,0,12934,0
68,22271.0,659,12.6,0.305,2,2,0,11164,0
26,23804.0,541,1.9,0.424,8,2,1,4143,0
23,107200.0,769,10.7,0.107,2,3,0,30144,0
47,20000.0,511,23.7,0.281,2,1,1,11215,0
46,49835.0,517,0.1,0.005,2,1,2,11922,0
48,37325.0,694,4.6,0.354,4,1,0,9206,0
49,20000.0,842,8.3,0.452,0,0,0,9814,0
42,46527.0,608,9.7,0.061,2,2,0,18831,0
67,53136.0,734,1.5,0.328,1,2,0,13136,0
21,58204.0,779,28.7,0.286,5,1,0,23035,0
33,20000.0,748,7.6,0.263,3,3,0,11512,0
43,108349.0,613,1.4,0.208,3,2,1,20791,0
20,20127.0,519,0.2,0.136,4,0,0,4917,0
42,62897.0,385,12.2,0.045,1,0,0,16899,0
70,65700.0,618,0.7,0.32,2,3,2,14021,0
45,,791,1.2,0.267,3,1,1,8489,0
48,61597.0,515,6.8,0.236,4,3,2,16528,0
26,26678.0,734,7.4,0.336,2,2,0,11817,0
36,20000.0,536,9.3,0.064,3,1,0,12556,0
39,92429.0,663,4.0,0.506,2,2,1,16659,0
40,20000.0,735,11.9,0.459,4,0,1,7723,0
64,20000.0,571,29.3,0.07,1,2,2,21584,0
53,26306.0,670,2.5,0.217,3,2,1,10316,0
28,45152.0,600,,0.573,4,3,1,10081,0
49,34689.0,735,21.1,0.357,6,2,1,15072,0
52,56300.0,678,,0.384,2,0,1,12796,0
62,20000.0,657,9.1,0.242,2,1,1,10695,0
69,20052.0,837,2.0,0.223,1,2,0,9517,0
30,33097.0,729,6.1,0.229,3,3,1,12839,0
33,165762.0,567,6.6,0.154,4,1,1,33455,0
26,33155.0,640,,0.239,4,2,2,13264,0
41,86524.0,641,40.0,0.351,6,0,2,27617,0
52,37453.0,660,0.3,0.108,4,1,0,11338,0
60,24663.0,850,0.5,0.275,3,2,2,9733,0
44,29811.0,695,0.6,0.209,2,2,2,11371,0
40,31738.0,406,10.9,0.368,3,1,0,7852,0
47,58860.0,585,1.2,0.08,5,1,1,15128,0
32,109064.0,418,7.8,0.374,3,1,1,19927,0
76,48424.0,610,3.1,0.317,3,2,1,11776,0
21,93870.0,412,4.9,0.185,3,0,1,17822,0
48,20000.0,545,1.9,0.332,4,2,0,5695,0
75,26064.0,468,16.1,0.086,1,0,1,12565,0
45,20344.0,696,7.1,0.186,1,2,0,11314,0
42,46703.0,650,23.1,0.55,0,0,1,15374,0
40,27251.0,686,6.8,0.204,2,3,0,12846,0
42,65109.0,637,1.1,0.189,3,1,1,15718,0
66,20000.0,483,1.5,0.289,5,2,1,5541,0
18,37587.0,712,36.1,0.177,2,3,2,26817,0
68,62912.0,850,10.3,0.265,2,1,2,19227,0
24,20000.0,699,0.4,0.249,2,2,0,8199,0
41,198254.0,599,9.7,0.25,4,3,1,37528,0
39,28954.0,479,4.3,0.113,5,2,0,10165,0
54,20000.0,541,2.9,0.305,2,1,1,4819,0
21,41212.0,704,1.3,0.139,3,1,1,13470,0
52,37300.0,779,14.7,0.217,2,1,0,16184,0
75,34013.0,681,0.5,0.136,1,2,1,12711,0
25,80254.0,746,,0.24,1,0,0,16782,0
48,66036.0,735,2.9,0.258,2,1,0,15769,0
35,46088.0,711,1.4,0.219,4,2,2,10882,0
51,52059.0,571,5.7,0.161,2,2,0,16050,0
45,33407.0,671,0.1,0.134,2,2,1,11362,0
35,150301.0,548,2.9,0.015,3,3,1,31840,0
52,20000.0,652,21.7,0.287,2,1,2,15779,0
72,40608.0,690,3.0,0.134,2,2,1,15046,0
42,38255.0,850,3.6,0.361,0,0,0,11262,0
56,69607.0,493,5.1,0.304,1,1,2,15748,0
26,20000.0,708,6.6,0.168,4,2,1,11405,0
31,20000.0,828,13.2,0.104,2,2,0,16785,0
52,41170.0,741,1.7,0.158,2,3,0,13251,0
67,45478.0,750,16.4,0.473,1,2,0,15017,0
50,119573.0,721,11.3,0.327,1,1,0,25679,0
40,20000.0,806,10.3,0.18,3,2,1,15197,0
45,91469.0,520,0.7,0.103,1,1,0,19153,0
26,241333.0,484,0.2,0.238,2,1,0,39453,0
54,26844.0,649,7.2,0.183,1,0,0,12911,0
58,20000.0,391,15.9,0.352,3,3,0,11203,0
38,26224.0,798,7.0,0.073,3,1,0,15497,0
38,36725.0,796,1.9,0.242,3,2,2,10788,0
49,57013.0,598,0.8,0.469,3,0,0,9326,0
38,22627.0,606,9.6,0.196,3,2,2,10508,0
44,126015.0,641,10.2,0.066,6,2,2,30155,0
76,20000.0,656,1.5,0.191,7,1,1,6039,0
41,20000.0,665,0.2,0.176,3,2,0,8682,0
40,88024.0,717,4.2,0.143,2,2,0,19121,0
35,20000.0,629,7.0,0.217,4,2,0,10800,0
56,30844.0,763,9.8,0.246,3,3,1,15603,0
